23296,22595
23297,22595
23298,22595
23172,22595
23173,22595
23174,22595
23556,22595
23281,22595
23283,22595
23066,22595
23067,22595
23068,22595
23068,22734
23294,22595
22687,22595
22688,22595
22689,22595
22690,22595
23031,22595
23077,22595
23088,22595
23088,22845
23089,22595
23601,22595
23602,22595
23603,22595
23604,22595
23289,23378
23295,22595
22595,22596
22595,22597
22595,22638
22595,23022
22595,23023
22595,23122
22595,23123
22595,23127
22595,23130
22595,23280
22595,23279
22595,23285
22595,23286
22595,23290
22595,23291
22595,23292
22595,23293
22595,23375
22595,23377
22595,23378
22595,23381
22595,23382
22595,23387
22595,23393
22595,23394
22595,23524
22595,23532
22595,23533
22595,23534
22595,23535
22595,23536
22595,23537
22595,23634
22595,23635
22595,23763
22596,23021
22596,23030
22735,23015
22735,23016
22735,23017
22735,23018
22735,23019
22735,23020
23130,23015
23763,23380
23014,23022
23171,22556
23177,22556
23181,22556
23182,22556
23185,22556
22556,22557
22556,22558
22556,22559
22556,22560
22556,22561
22556,22562
22556,22563
22556,22564
22556,22565
22556,22691
22556,22692
22556,22693
22556,22694
22556,22695
22556,22696
22556,22697
22556,22698
22556,22699
22556,22700
22556,22953
22556,23131
22556,23383
22556,23397
22556,23512
22556,23513
22556,23514
22556,23515
22556,23516
22556,23517
22556,23518
22556,23519
22556,23520
22556,23521
22556,23522
22699,23636
22699,23637
23639,23131
